,label,date,mun_code,mun_name,total_amount
2988,Fruitless and Wasteful Expenditure,2012,LIM332,Greater Letaba,23085000.0
2989,Irregular Expenditure,2012,LIM332,Greater Letaba,36453000.0
2990,Unauthorised Expenditure,2012,LIM332,Greater Letaba,
2991,Fruitless and Wasteful Expenditure,2012,LIM333,Greater Tzaneen,169000.0
2992,Irregular Expenditure,2012,LIM333,Greater Tzaneen,79412000.0
2993,Unauthorised Expenditure,2012,LIM333,Greater Tzaneen,
2994,Fruitless and Wasteful Expenditure,2012,LIM334,Ba-Phalaborwa,28000.0
2995,Irregular Expenditure,2012,LIM334,Ba-Phalaborwa,79412000.0
2996,Unauthorised Expenditure,2012,LIM334,Ba-Phalaborwa,
2997,Fruitless and Wasteful Expenditure,2012,LIM335,Maruleng,
2998,Irregular Expenditure,2012,LIM335,Maruleng,28416000.0
2999,Unauthorised Expenditure,2012,LIM335,Maruleng,
3000,Fruitless and Wasteful Expenditure,2012,LIM341,Musina,
3001,Irregular Expenditure,2012,LIM341,Musina,61867000.0
3002,Unauthorised Expenditure,2012,LIM341,Musina,3053000.0
3003,Fruitless and Wasteful Expenditure,2012,LIM342,Mutale,271000.0
3004,Irregular Expenditure,2012,LIM342,Mutale,1930000.0
3005,Unauthorised Expenditure,2012,LIM342,Mutale,10638000.0
3006,Fruitless and Wasteful Expenditure,2012,LIM343,Thulamela,676000.0
3007,Irregular Expenditure,2012,LIM343,Thulamela,28042000.0
3008,Unauthorised Expenditure,2012,LIM343,Thulamela,
3009,Fruitless and Wasteful Expenditure,2012,LIM344,Makhado,1100000.0
3010,Irregular Expenditure,2012,LIM344,Makhado,821000.0
3011,Unauthorised Expenditure,2012,LIM344,Makhado,57872000.0
3012,Fruitless and Wasteful Expenditure,2012,LIM351,Blouberg,119000.0
3013,Irregular Expenditure,2012,LIM351,Blouberg,6846000.0
3014,Unauthorised Expenditure,2012,LIM351,Blouberg,8676000.0
3015,Fruitless and Wasteful Expenditure,2012,LIM352,Aganang,283000.0
3016,Irregular Expenditure,2012,LIM352,Aganang,21029000.0
3017,Unauthorised Expenditure,2012,LIM352,Aganang,5228000.0
3018,Fruitless and Wasteful Expenditure,2012,LIM353,Molemole,
3019,Irregular Expenditure,2012,LIM353,Molemole,
3020,Unauthorised Expenditure,2012,LIM353,Molemole,
3021,Fruitless and Wasteful Expenditure,2012,LIM354,Polokwane,154933000.0
3022,Irregular Expenditure,2012,LIM354,Polokwane,1784000.0
3023,Unauthorised Expenditure,2012,LIM354,Polokwane,140440000.0
3024,Fruitless and Wasteful Expenditure,2012,LIM355,Lepele-Nkumpi,2678000.0
3025,Irregular Expenditure,2012,LIM355,Lepele-Nkumpi,42088000.0
3026,Unauthorised Expenditure,2012,LIM355,Lepele-Nkumpi,
3027,Fruitless and Wasteful Expenditure,2012,LIM361,Thabazimbi,1019000.0
3028,Irregular Expenditure,2012,LIM361,Thabazimbi,33209000.0
3029,Unauthorised Expenditure,2012,LIM361,Thabazimbi,125209000.0
3030,Fruitless and Wasteful Expenditure,2012,LIM362,Lephalale,167000.0
3031,Irregular Expenditure,2012,LIM362,Lephalale,14564000.0
3032,Unauthorised Expenditure,2012,LIM362,Lephalale,
3033,Fruitless and Wasteful Expenditure,2012,LIM364,Mookgopong,164000.0
3034,Irregular Expenditure,2012,LIM364,Mookgopong,5200000.0
3035,Unauthorised Expenditure,2012,LIM364,Mookgopong,4036000.0
3036,Fruitless and Wasteful Expenditure,2012,LIM365,Modimolle,557000.0
3037,Irregular Expenditure,2012,LIM365,Modimolle,5552000.0
3038,Unauthorised Expenditure,2012,LIM365,Modimolle,16370000.0
3039,Fruitless and Wasteful Expenditure,2012,LIM366,Bela-Bela,222000.0
3040,Irregular Expenditure,2012,LIM366,Bela-Bela,
3041,Unauthorised Expenditure,2012,LIM366,Bela-Bela,25067000.0
3042,Fruitless and Wasteful Expenditure,2012,LIM367,Mogalakwena,16000.0
3043,Irregular Expenditure,2012,LIM367,Mogalakwena,15142000.0
3044,Unauthorised Expenditure,2012,LIM367,Mogalakwena,
3045,Fruitless and Wasteful Expenditure,2012,LIM471,Ephraim Mogale,
3046,Irregular Expenditure,2012,LIM471,Ephraim Mogale,61892000.0
3047,Unauthorised Expenditure,2012,LIM471,Ephraim Mogale,37491000.0
3048,Fruitless and Wasteful Expenditure,2012,LIM472,Elias Motsoaledi,49000.0
3049,Irregular Expenditure,2012,LIM472,Elias Motsoaledi,2296000.0
3050,Unauthorised Expenditure,2012,LIM472,Elias Motsoaledi,50163000.0
3051,Fruitless and Wasteful Expenditure,2012,LIM473,Makhuduthamaga,2000.0
3052,Irregular Expenditure,2012,LIM473,Makhuduthamaga,15920000.0
3053,Unauthorised Expenditure,2012,LIM473,Makhuduthamaga,904000.0
3054,Fruitless and Wasteful Expenditure,2012,LIM474,Fetakgomo,6000.0
3055,Irregular Expenditure,2012,LIM474,Fetakgomo,2388000.0
3056,Unauthorised Expenditure,2012,LIM474,Fetakgomo,
3057,Fruitless and Wasteful Expenditure,2012,LIM475,Greater Tubatse,48235000.0
3058,Irregular Expenditure,2012,LIM475,Greater Tubatse,29176000.0
3059,Unauthorised Expenditure,2012,LIM475,Greater Tubatse,77687000.0
3060,Fruitless and Wasteful Expenditure,2012,MAN,Mangaung,79715000.0
3061,Irregular Expenditure,2012,MAN,Mangaung,403627000.0
3062,Unauthorised Expenditure,2012,MAN,Mangaung,374968000.0
3063,Fruitless and Wasteful Expenditure,2012,MP301,Chief Albert Luthuli,674000.0
3064,Irregular Expenditure,2012,MP301,Chief Albert Luthuli,63786000.0
3065,Unauthorised Expenditure,2012,MP301,Chief Albert Luthuli,953000.0
3066,Fruitless and Wasteful Expenditure,2012,MP302,Msukaligwa,
3067,Irregular Expenditure,2012,MP302,Msukaligwa,
3068,Unauthorised Expenditure,2012,MP302,Msukaligwa,
3069,Fruitless and Wasteful Expenditure,2012,MP303,Mkhondo,1554000.0
3070,Irregular Expenditure,2012,MP303,Mkhondo,
3071,Unauthorised Expenditure,2012,MP303,Mkhondo,
3072,Fruitless and Wasteful Expenditure,2012,MP304,Dr Pixley Ka Isaka Seme,
3073,Irregular Expenditure,2012,MP304,Dr Pixley Ka Isaka Seme,2800000.0
3074,Unauthorised Expenditure,2012,MP304,Dr Pixley Ka Isaka Seme,
3075,Fruitless and Wasteful Expenditure,2012,MP305,Lekwa,8234000.0
3076,Irregular Expenditure,2012,MP305,Lekwa,5964000.0
3077,Unauthorised Expenditure,2012,MP305,Lekwa,198486000.0
3078,Fruitless and Wasteful Expenditure,2012,MP306,Dipaleseng,615000.0
3079,Irregular Expenditure,2012,MP306,Dipaleseng,8583000.0
3080,Unauthorised Expenditure,2012,MP306,Dipaleseng,51801000.0
3081,Fruitless and Wasteful Expenditure,2012,MP307,Govan Mbeki,10986000.0
3082,Irregular Expenditure,2012,MP307,Govan Mbeki,24438000.0
3083,Unauthorised Expenditure,2012,MP307,Govan Mbeki,137159000.0
3084,Fruitless and Wasteful Expenditure,2012,MP311,Victor Khanye,
3085,Irregular Expenditure,2012,MP311,Victor Khanye,
3086,Unauthorised Expenditure,2012,MP311,Victor Khanye,
3087,Fruitless and Wasteful Expenditure,2012,MP312,Emalahleni,1882000.0
3088,Irregular Expenditure,2012,MP312,Emalahleni,22891000.0
3089,Unauthorised Expenditure,2012,MP312,Emalahleni,0.0
3090,Fruitless and Wasteful Expenditure,2012,MP313,Steve Tshwete,250884000.0
3091,Irregular Expenditure,2012,MP313,Steve Tshwete,
3092,Unauthorised Expenditure,2012,MP313,Steve Tshwete,
3093,Fruitless and Wasteful Expenditure,2012,MP314,Emakhazeni,151000.0
3094,Irregular Expenditure,2012,MP314,Emakhazeni,
3095,Unauthorised Expenditure,2012,MP314,Emakhazeni,2891000.0
3096,Fruitless and Wasteful Expenditure,2012,MP315,Thembisile,
3097,Irregular Expenditure,2012,MP315,Thembisile,24158000.0
3098,Unauthorised Expenditure,2012,MP315,Thembisile,
3099,Fruitless and Wasteful Expenditure,2012,MP316,Dr JS Moroka,
3100,Irregular Expenditure,2012,MP316,Dr JS Moroka,
3101,Unauthorised Expenditure,2012,MP316,Dr JS Moroka,
3102,Fruitless and Wasteful Expenditure,2012,MP321,Thaba Chweu,3671000.0
3103,Irregular Expenditure,2012,MP321,Thaba Chweu,17476000.0
3104,Unauthorised Expenditure,2012,MP321,Thaba Chweu,5916000.0
3105,Fruitless and Wasteful Expenditure,2012,MP322,Mbombela,4352000.0
3106,Irregular Expenditure,2012,MP322,Mbombela,1277000.0
3107,Unauthorised Expenditure,2012,MP322,Mbombela,6191000.0
3108,Fruitless and Wasteful Expenditure,2012,MP323,Umjindi,169000.0
3109,Irregular Expenditure,2012,MP323,Umjindi,
3110,Unauthorised Expenditure,2012,MP323,Umjindi,
3111,Fruitless and Wasteful Expenditure,2012,MP324,Nkomazi,3069000.0
3112,Irregular Expenditure,2012,MP324,Nkomazi,28665000.0
3113,Unauthorised Expenditure,2012,MP324,Nkomazi,100880000.0
3114,Fruitless and Wasteful Expenditure,2012,MP325,Bushbuckridge,
3115,Irregular Expenditure,2012,MP325,Bushbuckridge,480373000.0
3116,Unauthorised Expenditure,2012,MP325,Bushbuckridge,233670000.0
3117,Fruitless and Wasteful Expenditure,2012,NC061,Richtersveld,
3118,Irregular Expenditure,2012,NC061,Richtersveld,1510000.0
3119,Unauthorised Expenditure,2012,NC061,Richtersveld,479000.0
3120,Fruitless and Wasteful Expenditure,2012,NC062,Nama Khoi,0.0
3121,Irregular Expenditure,2012,NC062,Nama Khoi,28713000.0
3122,Unauthorised Expenditure,2012,NC062,Nama Khoi,24836000.0
3123,Fruitless and Wasteful Expenditure,2012,NC064,Kamiesberg,172000.0
3124,Irregular Expenditure,2012,NC064,Kamiesberg,2662000.0
3125,Unauthorised Expenditure,2012,NC064,Kamiesberg,16739000.0
3126,Fruitless and Wasteful Expenditure,2012,NC065,Hantam,11000.0
3127,Irregular Expenditure,2012,NC065,Hantam,1722000.0
3128,Unauthorised Expenditure,2012,NC065,Hantam,7647000.0
3129,Fruitless and Wasteful Expenditure,2012,NC066,Karoo Hoogland,
3130,Irregular Expenditure,2012,NC066,Karoo Hoogland,
3131,Unauthorised Expenditure,2012,NC066,Karoo Hoogland,
3132,Fruitless and Wasteful Expenditure,2012,NC067,Khâi-Ma,28000.0
3133,Irregular Expenditure,2012,NC067,Khâi-Ma,3539000.0
3134,Unauthorised Expenditure,2012,NC067,Khâi-Ma,5627000.0
3135,Fruitless and Wasteful Expenditure,2012,NC071,Ubuntu,226000.0
3136,Irregular Expenditure,2012,NC071,Ubuntu,10349000.0
3137,Unauthorised Expenditure,2012,NC071,Ubuntu,5819000.0
3138,Fruitless and Wasteful Expenditure,2012,NC072,Umsobomvu,
3139,Irregular Expenditure,2012,NC072,Umsobomvu,4291000.0
3140,Unauthorised Expenditure,2012,NC072,Umsobomvu,31736000.0
3141,Fruitless and Wasteful Expenditure,2012,NC073,Emthanjeni,
3142,Irregular Expenditure,2012,NC073,Emthanjeni,16258000.0
3143,Unauthorised Expenditure,2012,NC073,Emthanjeni,512000.0
3144,Fruitless and Wasteful Expenditure,2012,NC074,Kareeberg,
3145,Irregular Expenditure,2012,NC074,Kareeberg,1889000.0
3146,Unauthorised Expenditure,2012,NC074,Kareeberg,279000.0
3147,Fruitless and Wasteful Expenditure,2012,NC075,Renosterberg,182000.0
3148,Irregular Expenditure,2012,NC075,Renosterberg,29633000.0
3149,Unauthorised Expenditure,2012,NC075,Renosterberg,14930000.0
3150,Fruitless and Wasteful Expenditure,2012,NC076,Thembelihle,352000.0
3151,Irregular Expenditure,2012,NC076,Thembelihle,31500000.0
3152,Unauthorised Expenditure,2012,NC076,Thembelihle,3308000.0
3153,Fruitless and Wasteful Expenditure,2012,NC077,Siyathemba,3023000.0
3154,Irregular Expenditure,2012,NC077,Siyathemba,13378000.0
3155,Unauthorised Expenditure,2012,NC077,Siyathemba,20009000.0
3156,Fruitless and Wasteful Expenditure,2012,NC078,Siyancuma,120000.0
3157,Irregular Expenditure,2012,NC078,Siyancuma,4189000.0
3158,Unauthorised Expenditure,2012,NC078,Siyancuma,11244000.0
3159,Fruitless and Wasteful Expenditure,2012,NC081,Mier,144000.0
3160,Irregular Expenditure,2012,NC081,Mier,4682000.0
3161,Unauthorised Expenditure,2012,NC081,Mier,3073000.0
3162,Fruitless and Wasteful Expenditure,2012,NC082,Kai !Garib,62000.0
3163,Irregular Expenditure,2012,NC082,Kai !Garib,5701000.0
3164,Unauthorised Expenditure,2012,NC082,Kai !Garib,86357000.0
3165,Fruitless and Wasteful Expenditure,2012,NC083,//Khara Hais,107000.0
3166,Irregular Expenditure,2012,NC083,//Khara Hais,7197000.0
3167,Unauthorised Expenditure,2012,NC083,//Khara Hais,123523000.0
3168,Fruitless and Wasteful Expenditure,2012,NC084,!Kheis,172000.0
3169,Irregular Expenditure,2012,NC084,!Kheis,9851000.0
3170,Unauthorised Expenditure,2012,NC084,!Kheis,966000.0
3171,Fruitless and Wasteful Expenditure,2012,NC085,Tsantsabane,6541000.0
3172,Irregular Expenditure,2012,NC085,Tsantsabane,6632000.0
3173,Unauthorised Expenditure,2012,NC085,Tsantsabane,210554000.0
3174,Fruitless and Wasteful Expenditure,2012,NC086,Kgatelopele,
3175,Irregular Expenditure,2012,NC086,Kgatelopele,1318000.0
3176,Unauthorised Expenditure,2012,NC086,Kgatelopele,8017000.0
3177,Fruitless and Wasteful Expenditure,2012,NC091,Sol Plaatjie,1138000.0
3178,Irregular Expenditure,2012,NC091,Sol Plaatjie,6786000.0
3179,Unauthorised Expenditure,2012,NC091,Sol Plaatjie,
3180,Fruitless and Wasteful Expenditure,2012,NC092,Dikgatlong,
3181,Irregular Expenditure,2012,NC092,Dikgatlong,
3182,Unauthorised Expenditure,2012,NC092,Dikgatlong,
3183,Fruitless and Wasteful Expenditure,2012,NC093,Magareng,402000.0
3184,Irregular Expenditure,2012,NC093,Magareng,
3185,Unauthorised Expenditure,2012,NC093,Magareng,20873000.0
3186,Fruitless and Wasteful Expenditure,2012,NC094,Phokwane,263000.0
3187,Irregular Expenditure,2012,NC094,Phokwane,8652000.0
3188,Unauthorised Expenditure,2012,NC094,Phokwane,41171000.0
3189,Fruitless and Wasteful Expenditure,2012,NC451,Joe Morolong,
3190,Irregular Expenditure,2012,NC451,Joe Morolong,325000.0
3191,Unauthorised Expenditure,2012,NC451,Joe Morolong,
3192,Fruitless and Wasteful Expenditure,2012,NC452,Ga-Segonyana,214000.0
3193,Irregular Expenditure,2012,NC452,Ga-Segonyana,60280000.0
3194,Unauthorised Expenditure,2012,NC452,Ga-Segonyana,45136000.0
3195,Fruitless and Wasteful Expenditure,2012,NC453,Gamagara,
3196,Irregular Expenditure,2012,NC453,Gamagara,
3197,Unauthorised Expenditure,2012,NC453,Gamagara,
3198,Fruitless and Wasteful Expenditure,2012,NMA,Nelson Mandela Bay,4570000.0
3199,Irregular Expenditure,2012,NMA,Nelson Mandela Bay,233903000.0
3200,Unauthorised Expenditure,2012,NMA,Nelson Mandela Bay,318698000.0
3201,Fruitless and Wasteful Expenditure,2012,NW371,Moretele,86000.0
3202,Irregular Expenditure,2012,NW371,Moretele,22441000.0
3203,Unauthorised Expenditure,2012,NW371,Moretele,
3204,Fruitless and Wasteful Expenditure,2012,NW372,Local Municipality of Madibeng,2073000.0
3205,Irregular Expenditure,2012,NW372,Local Municipality of Madibeng,14624000.0
3206,Unauthorised Expenditure,2012,NW372,Local Municipality of Madibeng,18287000.0
3207,Fruitless and Wasteful Expenditure,2012,NW373,Rustenburg,
3208,Irregular Expenditure,2012,NW373,Rustenburg,73467000.0
3209,Unauthorised Expenditure,2012,NW373,Rustenburg,449811000.0
3210,Fruitless and Wasteful Expenditure,2012,NW374,Kgetlengrivier,43000.0
3211,Irregular Expenditure,2012,NW374,Kgetlengrivier,
3212,Unauthorised Expenditure,2012,NW374,Kgetlengrivier,
3213,Fruitless and Wasteful Expenditure,2012,NW375,Moses Kotane,10283000.0
3214,Irregular Expenditure,2012,NW375,Moses Kotane,185138000.0
3215,Unauthorised Expenditure,2012,NW375,Moses Kotane,17287000.0
3216,Fruitless and Wasteful Expenditure,2012,NW381,Ratlou,
3217,Irregular Expenditure,2012,NW381,Ratlou,9933000.0
3218,Unauthorised Expenditure,2012,NW381,Ratlou,8107000.0
3219,Fruitless and Wasteful Expenditure,2012,NW382,Tswaing,467000.0
3220,Irregular Expenditure,2012,NW382,Tswaing,129000.0
3221,Unauthorised Expenditure,2012,NW382,Tswaing,11234000.0
3222,Fruitless and Wasteful Expenditure,2012,NW383,Mafikeng,51000.0
3223,Irregular Expenditure,2012,NW383,Mafikeng,23105000.0
3224,Unauthorised Expenditure,2012,NW383,Mafikeng,24352000.0
3225,Fruitless and Wasteful Expenditure,2012,NW384,Ditsobotla,
3226,Irregular Expenditure,2012,NW384,Ditsobotla,
3227,Unauthorised Expenditure,2012,NW384,Ditsobotla,423000.0
3228,Fruitless and Wasteful Expenditure,2012,NW385,Ramotshere Moiloa,3768000.0
3229,Irregular Expenditure,2012,NW385,Ramotshere Moiloa,376824000.0
3230,Unauthorised Expenditure,2012,NW385,Ramotshere Moiloa,38917282000.0
3231,Fruitless and Wasteful Expenditure,2012,NW392,Naledi,44925000.0
3232,Irregular Expenditure,2012,NW392,Naledi,14359000.0
3233,Unauthorised Expenditure,2012,NW392,Naledi,55844000.0
3234,Fruitless and Wasteful Expenditure,2012,NW393,Mamusa,3298000.0
3235,Irregular Expenditure,2012,NW393,Mamusa,6381000.0
3236,Unauthorised Expenditure,2012,NW393,Mamusa,29861000.0
3237,Fruitless and Wasteful Expenditure,2012,NW394,Greater Taung,
3238,Irregular Expenditure,2012,NW394,Greater Taung,905000.0
3239,Unauthorised Expenditure,2012,NW394,Greater Taung,
3240,Fruitless and Wasteful Expenditure,2012,NW396,Lekwa-Teemane,4282000.0
3241,Irregular Expenditure,2012,NW396,Lekwa-Teemane,
3242,Unauthorised Expenditure,2012,NW396,Lekwa-Teemane,61311000.0
3243,Fruitless and Wasteful Expenditure,2012,NW397,Kagisano/Molopo,
3244,Irregular Expenditure,2012,NW397,Kagisano/Molopo,
3245,Unauthorised Expenditure,2012,NW397,Kagisano/Molopo,
3246,Fruitless and Wasteful Expenditure,2012,NW401,Ventersdorp,9757000.0
3247,Irregular Expenditure,2012,NW401,Ventersdorp,35924000.0
3248,Unauthorised Expenditure,2012,NW401,Ventersdorp,11629000.0
3249,Fruitless and Wasteful Expenditure,2012,NW402,Tlokwe City Council,4264000.0
3250,Irregular Expenditure,2012,NW402,Tlokwe City Council,315546000.0
3251,Unauthorised Expenditure,2012,NW402,Tlokwe City Council,235935000.0
3252,Fruitless and Wasteful Expenditure,2012,NW403,City of Matlosana,15408000.0
3253,Irregular Expenditure,2012,NW403,City of Matlosana,33898000.0
3254,Unauthorised Expenditure,2012,NW403,City of Matlosana,481003000.0
3255,Fruitless and Wasteful Expenditure,2012,NW404,Maquassi Hills,8913000.0
3256,Irregular Expenditure,2012,NW404,Maquassi Hills,
3257,Unauthorised Expenditure,2012,NW404,Maquassi Hills,
3258,Fruitless and Wasteful Expenditure,2012,TSH,City of Tshwane,15794000.0
3259,Irregular Expenditure,2012,TSH,City of Tshwane,260324000.0
3260,Unauthorised Expenditure,2012,TSH,City of Tshwane,488022000.0
3261,Fruitless and Wasteful Expenditure,2012,WC011,Matzikama,0.0
3262,Irregular Expenditure,2012,WC011,Matzikama,39136000.0
3263,Unauthorised Expenditure,2012,WC011,Matzikama,0.0
3264,Fruitless and Wasteful Expenditure,2012,WC012,Cederberg,0.0
3265,Irregular Expenditure,2012,WC012,Cederberg,91000.0
3266,Unauthorised Expenditure,2012,WC012,Cederberg,55116000.0
3267,Fruitless and Wasteful Expenditure,2012,WC013,Bergrivier,0.0
3268,Irregular Expenditure,2012,WC013,Bergrivier,1495000.0
3269,Unauthorised Expenditure,2012,WC013,Bergrivier,27603000.0
3270,Fruitless and Wasteful Expenditure,2012,WC014,Saldanha Bay,2577000.0
3271,Irregular Expenditure,2012,WC014,Saldanha Bay,1032000.0
3272,Unauthorised Expenditure,2012,WC014,Saldanha Bay,0.0
3273,Fruitless and Wasteful Expenditure,2012,WC015,Swartland,0.0
3274,Irregular Expenditure,2012,WC015,Swartland,0.0
3275,Unauthorised Expenditure,2012,WC015,Swartland,8263000.0
3276,Fruitless and Wasteful Expenditure,2012,WC022,Witzenberg,0.0
3277,Irregular Expenditure,2012,WC022,Witzenberg,0.0
3278,Unauthorised Expenditure,2012,WC022,Witzenberg,13723000.0
3279,Fruitless and Wasteful Expenditure,2012,WC023,Drakenstein,0.0
3280,Irregular Expenditure,2012,WC023,Drakenstein,64000.0
3281,Unauthorised Expenditure,2012,WC023,Drakenstein,48638000.0
3282,Fruitless and Wasteful Expenditure,2012,WC024,Stellenbosch,29000.0
3283,Irregular Expenditure,2012,WC024,Stellenbosch,50000.0
3284,Unauthorised Expenditure,2012,WC024,Stellenbosch,0.0
3285,Fruitless and Wasteful Expenditure,2012,WC025,Breede Valley,0.0
3286,Irregular Expenditure,2012,WC025,Breede Valley,3868000.0
3287,Unauthorised Expenditure,2012,WC025,Breede Valley,0.0
3288,Fruitless and Wasteful Expenditure,2012,WC026,Langeberg,0.0
3289,Irregular Expenditure,2012,WC026,Langeberg,0.0
3290,Unauthorised Expenditure,2012,WC026,Langeberg,2436000.0
3291,Fruitless and Wasteful Expenditure,2012,WC031,Theewaterskloof,0.0
3292,Irregular Expenditure,2012,WC031,Theewaterskloof,5331000.0
3293,Unauthorised Expenditure,2012,WC031,Theewaterskloof,71159000.0
3294,Fruitless and Wasteful Expenditure,2012,WC032,Overstrand,104000.0
3295,Irregular Expenditure,2012,WC032,Overstrand,133000.0
3296,Unauthorised Expenditure,2012,WC032,Overstrand,0.0
3297,Fruitless and Wasteful Expenditure,2012,WC033,Cape Agulhas,0.0
3298,Irregular Expenditure,2012,WC033,Cape Agulhas,2037000.0
3299,Unauthorised Expenditure,2012,WC033,Cape Agulhas,10367000.0
3300,Fruitless and Wasteful Expenditure,2012,WC034,Swellendam,466000.0
3301,Irregular Expenditure,2012,WC034,Swellendam,4359000.0
3302,Unauthorised Expenditure,2012,WC034,Swellendam,10608000.0
3303,Fruitless and Wasteful Expenditure,2012,WC041,Kannaland,853000.0
3304,Irregular Expenditure,2012,WC041,Kannaland,2066000.0
3305,Unauthorised Expenditure,2012,WC041,Kannaland,17045000.0
3306,Fruitless and Wasteful Expenditure,2012,WC042,Hessequa,517000.0
3307,Irregular Expenditure,2012,WC042,Hessequa,53000.0
3308,Unauthorised Expenditure,2012,WC042,Hessequa,0.0
3309,Fruitless and Wasteful Expenditure,2012,WC043,Mossel Bay,0.0
3310,Irregular Expenditure,2012,WC043,Mossel Bay,0.0
3311,Unauthorised Expenditure,2012,WC043,Mossel Bay,464388000.0
3312,Fruitless and Wasteful Expenditure,2012,WC044,George,11000.0
3313,Irregular Expenditure,2012,WC044,George,37725000.0
3314,Unauthorised Expenditure,2012,WC044,George,31895000.0
3315,Fruitless and Wasteful Expenditure,2012,WC045,Oudtshoorn,318000.0
3316,Irregular Expenditure,2012,WC045,Oudtshoorn,6280000.0
3317,Unauthorised Expenditure,2012,WC045,Oudtshoorn,7494000.0
